anon_learner_id,course_title,domain,category,level,course_length_hours,certification_type,completion_rate_percent,score_obtained_percent,duration_spent_hours,lms_source,course_start,course_end
5784be4f8543,Statistics for Research,Cloud,Elective,Intermediate,2.54,None,21.86,74.0,0.59,Brightspace,2025-09-17,2025-09-17
ed66ddf3d2ba,Project Management Essentials,Business,Seminar,Intermediate,5.53,Professional Certificate,71.92,84.51,3.23,Canvas,2023-06-06,2023-06-06
ccee2637e1f1,Statistics for Research,Business,Core,Advanced,10.57,Badge,94.56,50.85,8.25,Sakai,2023-03-20,2023-03-20
9d850f4c637c,Project Management Essentials,Cloud,Core,Advanced,14.03,Certificate of Completion,90.45,79.22,11.89,Moodle,2024-10-08,2024-10-08
f70d64785551,Statistics for Research,Design,Certification,Intermediate,13.62,Certificate of Completion,67.59,98.35,6.71,Sakai,2023-05-11,2023-05-11
e5a809a61cfa,Database Design,Data Science,Certification,Intermediate,7.52,Certificate of Completion,31.05,65.73,2.64,Totara,2023-05-11,2023-05-11
83564cd20916,Web Development Bootcamp,Education,Core,Advanced,4.65,Certificate of Completion,55.0,91.2,3.28,Open edX,2027-12-30,2027-12-30
ba934b1b0b39,Cybersecurity Basics,Statistics,Elective,Intermediate,7.41,None,27.81,49.47,2.56,Moodle,2023-10-23,2023-10-23
12d39092d5e0,Introduction to Data Science,Data Science,Elective,Intermediate,2.66,Badge,56.64,83.2,1.77,Moodle,2023-06-12,2023-06-12
5d28d143e789,Pedagogy in Digital Learning,Computer Science,Workshop,Expert,8.27,None,27.12,60.48,1.79,Brightspace,2025-05-09,2025-05-09
55f69e7e1129,Web Development Bootcamp,Education,Core,Beginner,16.2,Badge,17.33,89.16,2.01,Chamilo,2023-03-07,2023-03-07
3a26bc820154,User Experience Design,Cloud,Workshop,Beginner,6.37,Professional Certificate,46.63,56.28,2.63,Totara,2023-04-20,2023-04-20
b9b9175ac1a8,Cybersecurity Basics,Design,Core,Intermediate,5.01,Certificate of Completion,76.03,100.0,3.6,Open edX,2023-03-29,2023-03-29
fe2cbb699f07,Statistics for Research,Security,Core,Intermediate,1.01,Certificate of Completion,81.39,82.89,0.58,Sakai,2024-04-11,2024-04-11
7e9c6b9b1674,Introduction to Data Science,Education,Core,Beginner,5.0,None,70.06,97.39,2.49,Blackboard,2023-11-15,2023-11-15
fdd32fb86a85,Machine Learning Fundamentals,Business,Elective,Intermediate,18.53,Diploma,11.12,99.09,1.94,Open edX,2023-03-15,2023-03-15
85a6f6ee94b9,Project Management Essentials,Business,Core,Beginner,2.45,None,73.22,100.0,1.93,Moodle,2024-01-12,2024-01-12
7ea134bcf405,Instructional Design Principles,Business,Certification,Expert,8.91,None,77.29,45.65,5.76,Canvas,2025-11-28,2025-11-28
34fa3627a8c4,Introduction to Data Science,Data Science,Core,Intermediate,1.77,Certificate of Completion,48.22,70.37,0.97,Open edX,2023-02-01,2023-02-01
a92c969a1d7b,Cybersecurity Basics,Data Science,Certification,Intermediate,9.55,Certificate of Completion,36.08,72.3,4.02,Canvas,2024-03-09,2024-03-09
52afcd871aa4,Machine Learning Fundamentals,Business,Core,Intermediate,3.53,Certificate of Completion,59.32,78.49,1.78,Sakai,2023-05-29,2023-05-29
5e035c40d44e,Statistics for Research,Design,Elective,Beginner,5.38,Badge,50.61,100.0,1.97,Moodle,2023-05-02,2023-05-02
4496ac0e4e18,Advanced Python Programming,Design,Certification,Beginner,8.41,Professional Certificate,26.06,78.32,2.02,Brightspace,2024-06-21,2024-06-21
df0b32fc60e7,Instructional Design Principles,Design,Elective,Intermediate,2.45,Certificate of Completion,66.51,76.74,1.85,Sakai,2027-06-08,2027-06-08
0b003520e807,User Experience Design,Design,Core,Beginner,8.83,None,51.45,94.56,4.49,Moodle,2026-10-12,2026-10-12
ef4eb3fa1e78,Educational Psychology,Design,Certification,Intermediate,6.92,Certificate of Completion,20.63,78.13,1.75,Sakai,2023-01-28,2023-01-28
0ba4f4e2f441,Introduction to Data Science,Design,Core,Beginner,2.26,Certificate of Completion,19.68,72.72,0.48,Totara,2023-01-10,2023-01-10
71624d3dbe6f,Statistics for Research,Data Science,Core,Intermediate,6.24,Professional Certificate,61.16,97.2,4.73,Chamilo,2023-02-03,2023-02-03
e3cc4ea47992,Introduction to Data Science,Data Science,Workshop,Advanced,2.16,Certificate of Completion,53.96,59.14,1.33,Chamilo,2023-01-24,2023-01-24
f222e174c8b8,Advanced Python Programming,Security,Core,Advanced,11.98,Certificate of Completion,58.28,45.75,5.48,Sakai,2023-03-07,2023-03-07
183cac151903,Instructional Design Principles,Cloud,Seminar,Intermediate,4.6,None,31.39,77.52,1.29,Totara,2025-01-13,2025-01-13
92a3d6bbdade,Introduction to Data Science,Security,Core,Intermediate,3.42,Diploma,60.62,43.96,1.46,Blackboard,2023-11-02,2023-11-02
14753f9ed633,Cybersecurity Basics,Education,Seminar,Intermediate,11.62,None,69.34,49.59,6.58,Sakai,2023-08-29,2023-08-29
646cbd630151,Machine Learning Fundamentals,Education,Elective,Intermediate,16.14,Badge,65.12,72.68,13.59,Canvas,2025-03-19,2025-03-19
d7dd6f71d2b9,User Experience Design,Business,Elective,Advanced,3.02,Badge,94.42,80.74,2.62,Brightspace,2023-01-09,2023-01-09
e77559c096bb,Pedagogy in Digital Learning,Design,Elective,Advanced,5.17,Certificate of Completion,83.79,88.37,3.66,Brightspace,2023-08-29,2023-08-29
54b067e64f36,Web Development Bootcamp,Business,Core,Intermediate,7.48,Professional Certificate,44.59,100.0,3.4,Chamilo,2024-10-30,2024-10-30
2cc4acdfb93a,Instructional Design Principles,Security,Core,Intermediate,11.64,None,34.73,69.89,4.58,Moodle,2024-10-18,2024-10-18
c52d6c3305da,Project Management Essentials,Computer Science,Core,Expert,6.36,None,69.25,49.47,4.0,Chamilo,2024-06-10,2024-06-10
1357a1774509,Cloud Computing Fundamentals,Computer Science,Core,Intermediate,5.07,Certificate of Completion,76.92,58.94,4.45,Moodle,2024-01-14,2024-01-14
76527d4ffdf1,Project Management Essentials,Statistics,Core,Intermediate,7.09,Badge,25.39,70.89,1.85,Brightspace,2024-03-05,2024-03-05
f603e6869e14,Project Management Essentials,Statistics,Elective,Intermediate,6.0,None,39.8,55.32,2.84,Canvas,2023-02-28,2023-02-28
d9d6e29d2884,Cloud Computing Fundamentals,Data Science,Workshop,Expert,7.31,None,67.51,80.22,4.01,Brightspace,2023-01-01,2023-01-01
44208b8256ce,Pedagogy in Digital Learning,Data Science,Core,Advanced,2.22,Certificate of Completion,27.44,54.24,0.57,Sakai,2023-03-15,2023-03-15
7de986308544,Educational Psychology,Security,Core,Expert,17.31,Certificate of Completion,78.24,48.12,12.98,Blackboard,2023-07-13,2023-07-13
aa6e378c6a87,Educational Psychology,Business,Certification,Beginner,2.1,Certificate of Completion,64.3,34.99,1.42,Sakai,2023-08-18,2023-08-18
2a0d8af687e7,Advanced Python Programming,Education,Core,Advanced,2.67,None,47.14,100.0,1.08,Sakai,2025-09-14,2025-09-14
4f8d99d23afa,Instructional Design Principles,Design,Core,Intermediate,7.57,None,63.42,48.59,4.89,Sakai,2023-03-21,2023-03-21
bce5c1f395a4,Web Development Bootcamp,Cloud,Elective,Beginner,7.15,None,64.87,71.27,4.15,Moodle,2023-01-20,2023-01-20
332622447754,Project Management Essentials,Data Science,Certification,Expert,12.02,Badge,34.58,71.78,3.77,Brightspace,2026-04-27,2026-04-27
6773f5270d20,Machine Learning Fundamentals,Cloud,Workshop,Beginner,3.89,Certificate of Completion,73.58,86.38,3.08,Sakai,2023-04-08,2023-04-08
6b5ef6b81af8,Statistics for Research,Computer Science,Core,Advanced,11.8,None,5.89,,0.77,Totara,2024-10-26,2024-10-26
6ae9b24941a0,Database Design,Statistics,Elective,Beginner,4.57,None,31.02,63.08,1.45,Chamilo,2023-01-07,2023-01-07
edabdbeb73d3,User Experience Design,Data Science,Certification,Intermediate,3.28,Professional Certificate,72.04,72.05,2.35,Totara,2023-04-10,2023-04-10
72b9b202a299,Database Design,Design,Core,Intermediate,8.48,Certificate of Completion,83.24,96.75,6.4,Blackboard,2024-02-22,2024-02-22
e6f7f3d61f67,Educational Psychology,Design,Core,Intermediate,8.52,None,35.29,59.21,3.67,Brightspace,2024-03-30,2024-03-30
8e9217c13a0f,Instructional Design Principles,Data Science,Core,Beginner,3.44,None,88.76,87.2,2.24,Chamilo,2023-05-04,2023-05-04
afb45d129f5f,Advanced Python Programming,Statistics,Core,Beginner,3.17,Professional Certificate,28.99,78.01,0.66,Moodle,2023-03-12,2023-03-12
4cb2511542ca,Web Development Bootcamp,Computer Science,Workshop,Intermediate,17.35,Badge,63.51,100.0,11.61,Chamilo,2023-01-02,2023-01-02
7cf0d591eb47,Pedagogy in Digital Learning,Data Science,Elective,Beginner,7.18,Professional Certificate,83.65,57.7,7.51,Brightspace,2025-07-25,2025-07-25
33e10acd3e1c,Advanced Python Programming,Security,Core,Advanced,3.98,Professional Certificate,75.3,100.0,2.3,Brightspace,2025-07-03,2025-07-03
266053205f16,Cybersecurity Basics,Data Science,Certification,Beginner,4.49,Certificate of Completion,28.52,83.24,1.45,Blackboard,2024-02-24,2024-02-24
6d4706d08441,Web Development Bootcamp,Business,Elective,Beginner,8.66,Certificate of Completion,49.01,79.51,4.42,Totara,2024-05-28,2024-05-28
743de176b9b9,Web Development Bootcamp,Computer Science,Elective,Beginner,4.73,None,70.21,62.79,4.16,Blackboard,2023-02-06,2023-02-06
58a5856df7e9,Database Design,Education,Elective,Beginner,5.16,Professional Certificate,45.15,98.43,2.55,Totara,2023-02-25,2023-02-25
e6942f1cc5d7,Pedagogy in Digital Learning,Education,Core,Advanced,26.7,Certificate of Completion,24.96,56.49,8.25,Canvas,2023-09-17,2023-09-18
2f00df737eea,Project Management Essentials,Security,Elective,Expert,5.69,Diploma,7.61,,0.39,Moodle,2023-12-07,2023-12-07
b538a07632c3,Pedagogy in Digital Learning,Data Science,Certification,Advanced,4.03,Professional Certificate,79.38,76.56,3.66,Blackboard,2026-05-29,2026-05-29
2333ed986f9b,Cloud Computing Fundamentals,Statistics,Certification,Beginner,5.22,Certificate of Completion,25.67,67.62,0.94,Blackboard,2024-08-30,2024-08-30
2bc1f6f1a93c,Educational Psychology,Business,Elective,Beginner,7.93,None,73.57,69.55,5.84,Open edX,2023-09-30,2023-09-30
5d5e0ae79931,Project Management Essentials,Cloud,Core,Intermediate,3.72,None,91.27,55.04,3.2,Open edX,2026-04-03,2026-04-03
143e894d7f93,Cloud Computing Fundamentals,Security,Workshop,Intermediate,11.74,Certificate of Completion,56.61,62.61,5.35,Sakai,2023-09-26,2023-09-26
9816cc6857de,Project Management Essentials,Computer Science,Core,Advanced,9.12,None,15.86,74.06,1.44,Sakai,2024-11-22,2024-11-22
e2af4bbfb76a,Advanced Python Programming,Business,Core,Beginner,4.47,Certificate of Completion,34.61,66.97,1.58,Chamilo,2025-12-01,2025-12-01
76206569e142,Project Management Essentials,Data Science,Core,Beginner,2.45,Certificate of Completion,29.96,65.26,0.62,Blackboard,2024-08-04,2024-08-04
7b276b29ca34,Instructional Design Principles,Security,Core,Intermediate,29.57,Certificate of Completion,75.01,83.66,19.44,Moodle,2023-09-17,2023-09-18
ec9826c924c2,Introduction to Data Science,Data Science,Core,Advanced,3.36,Certificate of Completion,50.32,94.64,1.66,Brightspace,2023-06-22,2023-06-22
136e07d1ccca,Machine Learning Fundamentals,Design,Certification,Intermediate,4.36,None,14.76,84.14,0.47,Sakai,2023-12-09,2023-12-09
32ee743db131,Instructional Design Principles,Statistics,Workshop,Advanced,4.21,Professional Certificate,44.23,62.52,2.01,Blackboard,2023-07-05,2023-07-05
564bd9b98228,Cybersecurity Basics,Security,Seminar,Intermediate,7.67,Professional Certificate,88.49,79.79,5.85,Moodle,2024-03-26,2024-03-26
5e132b1cbe09,User Experience Design,Design,Elective,Expert,18.76,Certificate of Completion,78.77,100.0,13.76,Sakai,2023-06-13,2023-06-13
2e18882b361d,Pedagogy in Digital Learning,Education,Core,Advanced,14.61,Certificate of Completion,74.63,96.5,12.83,Moodle,2023-11-24,2023-11-24
e057859ab5f9,User Experience Design,Statistics,Seminar,Intermediate,4.12,None,41.08,67.8,1.21,Moodle,2023-03-29,2023-03-29
3321d83b6b16,Introduction to Data Science,Security,Core,Beginner,18.98,Certificate of Completion,70.5,77.6,14.49,Moodle,2023-02-16,2023-02-16
0ad3a2b756f4,Database Design,Data Science,Core,Advanced,11.27,Certificate of Completion,58.9,70.54,5.61,Brightspace,2023-06-17,2023-06-17
9119fd47a242,Introduction to Data Science,Security,Certification,Intermediate,10.01,Certificate of Completion,14.71,81.53,1.81,Open edX,2023-08-12,2023-08-12
f9cd87dac238,Instructional Design Principles,Design,Certification,Advanced,2.85,Professional Certificate,37.8,70.87,0.8,Brightspace,2024-02-25,2024-02-25
a1fab0c6c51e,Machine Learning Fundamentals,Design,Certification,Beginner,4.43,Professional Certificate,67.44,77.16,2.26,Canvas,2023-02-28,2023-02-28
5d770b9cae45,Instructional Design Principles,Design,Seminar,Intermediate,19.33,Certificate of Completion,77.85,80.79,11.98,Totara,2023-01-31,2023-01-31
0b2ad7f5d099,Advanced Python Programming,Data Science,Workshop,Intermediate,9.67,Professional Certificate,6.12,,0.63,Moodle,2024-06-28,2024-06-28
fbd1c9f48621,Machine Learning Fundamentals,Design,Core,Intermediate,4.11,Badge,39.75,58.62,2.02,Moodle,2025-05-22,2025-05-22
df3ac8f2e479,Introduction to Data Science,Cloud,Core,Beginner,17.05,None,90.73,94.24,12.96,Canvas,2024-03-19,2024-03-19
60acb2c76e72,Instructional Design Principles,Cloud,Elective,Advanced,2.83,Diploma,79.3,98.45,2.79,Chamilo,2023-01-16,2023-01-16
916361b84465,Machine Learning Fundamentals,Design,Workshop,Beginner,4.2,Certificate of Completion,29.41,90.09,1.59,Totara,2024-07-30,2024-07-30
72f1a7671840,Instructional Design Principles,Design,Core,Beginner,6.11,Badge,88.39,78.88,4.38,Open edX,2023-01-27,2023-01-27
37ebe5745707,Advanced Python Programming,Statistics,Elective,Beginner,7.38,Professional Certificate,43.68,78.03,3.0,Canvas,2023-12-08,2023-12-08
d21da828d25c,Cybersecurity Basics,Cloud,Elective,Beginner,2.56,None,43.74,100.0,1.3,Moodle,2023-02-07,2023-02-07
7a0487912a39,Advanced Python Programming,Business,Core,Intermediate,9.32,None,54.15,56.89,4.42,Chamilo,2023-02-19,2023-02-19
59ab188dc697,Machine Learning Fundamentals,Statistics,Elective,Intermediate,5.07,Diploma,63.76,97.2,2.82,Blackboard,2023-05-26,2023-05-26
045c2d8b6c5b,Pedagogy in Digital Learning,Business,Core,Beginner,10.17,Badge,70.36,57.86,8.67,Sakai,2023-08-30,2023-08-30
79ffd6209c68,Machine Learning Fundamentals,Statistics,Elective,Intermediate,19.77,Certificate of Completion,53.65,84.16,9.09,Canvas,2024-05-01,2024-05-01
ea6dbe5bec0b,Instructional Design Principles,Computer Science,Workshop,Advanced,5.8,Certificate of Completion,22.5,80.99,1.41,Canvas,2023-01-01,2023-01-01
d3687f85f83f,User Experience Design,Business,Certification,Beginner,13.81,Certificate of Completion,33.3,100.0,5.24,Moodle,2031-03-18,2031-03-18
b6e955b99863,Database Design,Security,Workshop,Advanced,7.64,Professional Certificate,27.22,100.0,2.02,Brightspace,2024-02-17,2024-02-17
6740df58cfd8,Educational Psychology,Statistics,Core,Intermediate,15.07,None,50.78,100.0,6.45,Canvas,2024-11-30,2024-11-30
165d07f33ab0,Educational Psychology,Computer Science,Core,Intermediate,5.71,Professional Certificate,63.26,49.12,3.1,Moodle,2023-02-23,2023-02-23
b9be9ca997d2,Project Management Essentials,Design,Core,Intermediate,12.12,None,77.28,71.47,8.0,Moodle,2023-07-14,2023-07-14
7e9692f71b83,Instructional Design Principles,Statistics,Core,Beginner,3.51,Diploma,40.7,100.0,1.43,Blackboard,2024-09-03,2024-09-03
2050f7997896,Educational Psychology,Data Science,Certification,Advanced,10.19,Certificate of Completion,36.13,61.15,3.56,Brightspace,2023-07-13,2023-07-13
54bba908a144,Introduction to Data Science,Business,Seminar,Advanced,4.36,Diploma,18.57,81.28,0.9,Brightspace,2024-01-14,2024-01-14
47cc3b004bd6,Cybersecurity Basics,Education,Elective,Intermediate,2.24,None,56.2,54.13,1.61,Open edX,2025-06-07,2025-06-07
663c878f8400,Statistics for Research,Business,Certification,Advanced,4.29,Professional Certificate,70.95,72.89,3.6,Moodle,2023-04-21,2023-04-21
d6f80b896f41,Machine Learning Fundamentals,Computer Science,Core,Intermediate,11.47,Certificate of Completion,28.35,69.23,2.61,Brightspace,2023-10-27,2023-10-27
fb0ad046d79b,Advanced Python Programming,Security,Core,Intermediate,7.6,Professional Certificate,88.37,61.79,7.56,Blackboard,2026-02-03,2026-02-03
5177077fc4ff,Machine Learning Fundamentals,Statistics,Core,Beginner,5.86,Professional Certificate,66.79,76.09,4.2,Canvas,2024-01-10,2024-01-10
de98d7b8107c,Cybersecurity Basics,Computer Science,Core,Intermediate,3.81,Certificate of Completion,86.6,77.77,3.16,Open edX,2023-07-07,2023-07-07
278d67f29cb2,Web Development Bootcamp,Design,Elective,Beginner,1.46,Professional Certificate,41.01,74.24,0.66,Sakai,2023-07-13,2023-07-13
fa9ec94ec70d,Instructional Design Principles,Design,Certification,Advanced,2.0,Badge,81.56,85.57,2.03,Canvas,2024-08-30,2024-08-30
b5a3f844903c,Statistics for Research,Security,Seminar,Intermediate,3.17,Badge,86.86,66.27,2.52,Blackboard,2025-09-28,2025-09-28
de99c3d074b1,Project Management Essentials,Cloud,Elective,Expert,2.74,Diploma,79.19,81.09,2.76,Sakai,2023-05-17,2023-05-17
8db80c675389,Advanced Python Programming,Business,Elective,Intermediate,3.26,Professional Certificate,89.1,92.61,3.54,Moodle,2026-12-09,2026-12-09
d907f42b43fb,Instructional Design Principles,Data Science,Core,Advanced,5.59,None,34.09,100.0,1.61,Open edX,2023-01-13,2023-01-13
af43e22d78fb,Cloud Computing Fundamentals,Design,Elective,Intermediate,2.15,Certificate of Completion,84.99,79.41,1.64,Moodle,2023-02-19,2023-02-19
bce9e3ad9e92,Machine Learning Fundamentals,Security,Elective,Intermediate,5.16,None,35.32,71.11,2.3,Sakai,2025-12-11,2025-12-11
814600d67449,Database Design,Design,Elective,Beginner,4.58,Professional Certificate,67.93,35.16,3.34,Canvas,2023-03-26,2023-03-26
a2cf5cf2f225,Statistics for Research,Cloud,Certification,Intermediate,2.02,Certificate of Completion,2.61,,0.04,Blackboard,2023-10-20,2023-10-20
57f25cdb0e9f,Web Development Bootcamp,Education,Core,Advanced,5.66,Certificate of Completion,64.46,72.82,3.35,Moodle,2023-02-08,2023-02-08
d666fc6277c2,Statistics for Research,Business,Workshop,Beginner,11.34,None,81.65,72.54,11.83,Blackboard,2026-08-20,2026-08-20
cfd7a314ac1e,Cloud Computing Fundamentals,Design,Seminar,Intermediate,10.49,Badge,70.71,89.06,7.85,Blackboard,2023-12-01,2023-12-01
69dfc275f8d1,Cybersecurity Basics,Education,Workshop,Advanced,4.69,Certificate of Completion,97.47,100.0,5.94,Canvas,2024-10-16,2024-10-16
0d739cc7cafe,Pedagogy in Digital Learning,Security,Core,Intermediate,7.47,None,8.11,,0.61,Canvas,2023-11-02,2023-11-02
8e49eec3f318,Cybersecurity Basics,Cloud,Seminar,Beginner,2.31,None,71.07,53.04,2.13,Open edX,2023-08-06,2023-08-06
8fc2d60a9ffd,Cloud Computing Fundamentals,Statistics,Seminar,Beginner,2.3,Badge,50.02,91.4,0.86,Moodle,2023-06-24,2023-06-24
ec801e30dd70,Machine Learning Fundamentals,Computer Science,Core,Beginner,8.04,None,57.03,68.9,4.08,Open edX,2023-12-14,2023-12-14
660b5e0ff779,Cloud Computing Fundamentals,Security,Workshop,Beginner,4.28,Badge,11.74,49.32,0.51,Sakai,2023-03-01,2023-03-01
105a56122ce0,User Experience Design,Cloud,Core,Expert,1.5,Certificate of Completion,56.96,78.88,0.71,Moodle,2026-06-29,2026-06-29
dad1377dcc83,Machine Learning Fundamentals,Security,Core,Intermediate,2.69,None,79.81,73.27,1.94,Sakai,2028-09-10,2028-09-10
67e93e4128b4,Advanced Python Programming,Cloud,Workshop,Intermediate,15.72,Certificate of Completion,36.23,52.13,7.25,Chamilo,2026-01-05,2026-01-05
11343c20beed,Pedagogy in Digital Learning,Business,Core,Beginner,7.74,None,27.36,100.0,1.88,Canvas,2025-04-30,2025-04-30
284a349032b8,Instructional Design Principles,Data Science,Elective,Intermediate,18.07,Certificate of Completion,49.29,78.47,9.37,Moodle,2023-03-07,2023-03-07
